latitude,longitude
-7.9578285,112.6292562
-7.9578285,112.6292562
-7.9578285,112.6292562
-7.9578285,112.6292562
-7.9578285,112.6292562
-7.9578285,112.6292562
-7.9578285,112.6292562
-7.9578283,112.6292536
-7.9578283,112.6292536
-7.9578283,112.6292536
-7.9578283,112.6292536
-7.9578283,112.6292536
-7.9578283,112.6292536
-7.9578283,112.6292536
-7.9578249,112.6292586
-7.9578249,112.6292586
-7.9578249,112.6292586
-7.9578249,112.6292586
-7.9578249,112.6292586
-7.9578249,112.6292586
-7.9578249,112.6292586
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578215,112.6292619
-7.9578178,112.629262
-7.9578215,112.6292619
-7.9578178,112.629262
-7.9578178,112.629262
-7.9578178,112.629262
-7.9578178,112.629262
-7.9578178,112.629262
-7.9578178,112.629262
-7.9578178,112.629262
-7.9578136,112.6292606
-7.9578387,112.6292298
-7.9578387,112.6292298
-7.9578387,112.6292298
-7.9578411,112.6292269
-7.9578411,112.6292269
-7.9578411,112.6292269
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578333,112.629228
-7.9578348,112.6292248
-7.9578387,112.6292302
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578434,112.629225
-7.9578359,112.6292264
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9577367,112.629281
-7.9578359,112.6292264
-7.9578359,112.6292264
-7.9578359,112.6292264
-7.9578359,112.6292264
-7.957824,112.6292302
-7.9578241,112.6292266
-7.957824,112.6292302
-7.9578187,112.6292354
-7.9578187,112.6292354
-7.9578187,112.6292354
-7.9578187,112.6292354
-7.9578187,112.6292354
-7.9578146,112.6292405
-7.9578146,112.6292405
-7.9578146,112.6292405
-7.9578146,112.6292405
-7.9578146,112.6292405
-7.95779,112.6292437
-7.95779,112.6292437
-7.95779,112.6292437
-7.95779,112.6292437
-7.95779,112.6292437
-7.95779,112.6292437
-7.95779,112.6292437
-7.95779,112.6292437
-7.9577501,112.6292441
-7.9577501,112.6292441
-7.9577501,112.6292441
-7.9577501,112.6292441
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577594,112.6292351
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577682,112.6292385
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577682,112.6292385
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577401,112.6291835
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577388,112.6291822
-7.9577336,112.6291811
-7.9577336,112.6291811
-7.9577336,112.6291811
-7.9577336,112.6291811
-7.9577336,112.6291811
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577417,112.6291688
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577417,112.6291688
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577438,112.6291616
-7.9577417,112.6291688
-7.9577417,112.6291688
-7.9577417,112.6291688
-7.9577417,112.6291688
-7.9577417,112.6291688
-7.9577417,112.6291688
-7.9577417,112.6291688
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9577295,112.6292552
-7.9577295,112.6292552
-7.9577295,112.6292552
-7.9577295,112.6292552
-7.9577295,112.6292552
-7.9577295,112.6292552
-7.9577295,112.6292552
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9577198,112.6292591
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576985,112.6291742
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9577362,112.6291773
-7.9577362,112.6291773
-7.9577362,112.6291773
-7.9577362,112.6291773
-7.9577362,112.6291773
-7.9577362,112.6291773
-7.9577362,112.6291773
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9576976,112.6291683
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.9574768,112.6293291
-7.957724,112.6293316
-7.957724,112.6293316
-7.957724,112.6293316
-7.957724,112.6293316
-7.957724,112.6293316
-7.957724,112.6293316
-7.957724,112.6293316
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577148,112.6292612
-7.9577056,112.6292153
-7.9577056,112.6292153
-7.9577056,112.6292153
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576759,112.6290713
-7.9576905,112.6291104
-7.9577308,112.6292347
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9576944,112.6291175
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577219,112.6292738
-7.9577219,112.6292738
-7.9577219,112.6292738
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577063,112.6292148
-7.9577219,112.6292738
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.9577323,112.6293279
-7.957721,112.6293439
-7.957721,112.6293439
-7.957721,112.6293439
-7.957721,112.6293439
-7.9577238,112.6293347
-7.9577238,112.6293347
-7.9577238,112.6293347
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577341,112.6292908
-7.9577278,112.6292682
-7.9577278,112.6292682
-7.9577278,112.6292682
-7.9577278,112.6292682
-7.9577278,112.6292682
-7.9577278,112.6292682
-7.9577278,112.6292682
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577353,112.6293409
-7.9577284,112.6293147
-7.9577284,112.6293147
-7.9577284,112.6293147
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.9577187,112.6292187
-7.957704,112.6290881
-7.957704,112.6290881
-7.957708,112.6291394
-7.957708,112.6291394
-7.957708,112.6291394
-7.957708,112.6291394
-7.957708,112.6291394
-7.957708,112.6291394
-7.957708,112.6291394
-7.9577382,112.6293206
-7.9577382,112.6293206
-7.9577241,112.6292505
-7.9577241,112.6292505
-7.9577241,112.6292505
-7.9577241,112.6292505
-7.9577241,112.6292505
-7.9577241,112.6292505
-7.957715,112.6291749
-7.957715,112.6291749
-7.9577434,112.6293798
-7.9577434,112.6293798
-7.957745,112.6293783
-7.957745,112.6293783
-7.957741,112.6293496
-7.957741,112.6293496
-7.9577282,112.6292762
-7.9577282,112.6292762
-7.9577282,112.6292762
-7.9577008,112.6291068
-7.9577008,112.6291068
-7.9576962,112.6292125
-7.9576962,112.6292125
-7.9576962,112.6292125
-7.9577027,112.629199
-7.9577027,112.629199
-7.9577027,112.629199
-7.9577209,112.6293273
-7.9577358,112.6293449
-7.9577145,112.6291573
-7.9577352,112.6293307
-7.9577198,112.6293288
-7.9577245,112.6293377
-7.9576894,112.6292824
-7.9577133,112.6293196
-7.9577135,112.6293244
-7.9577135,112.6293244
-7.9577205,112.6293292
-7.9577227,112.629341
-7.9577225,112.6293354
-7.9577121,112.6293267
-7.957729,112.6293034
-7.9577226,112.6293262
-7.9577317,112.6293309
-7.9577317,112.6293309
-7.9577689,112.6293385
-7.9577418,112.6294015
-7.9577241,112.6293542
-7.9576908,112.6291391
-7.9577326,112.6293204
